1	14830	14969	2	2	1	0	3	36
1	15039	15795	2	2	1	0	3	20
1	15948	16606	2	2	1	0	2	25
1	16766	16857	2	2	1	0	84	38
1	17056	17232	2	2	1	0	10	35
1	17056	17605	2	2	0	0	3	30
1	17369	17605	2	2	1	0	4	34
1	17743	17914	2	2	1	0	32	36
1	18062	18267	2	2	1	0	2	19
1	18062	18912	2	2	0	1	0	15
1	18062	24737	2	2	1	0	4	13
1	18062	29320	2	2	0	0	1	30
1	18367	24737	2	2	1	0	6	35
1	18928	29320	2	2	0	1	0	15
1	92241	112699	2	2	1	0	1	18
1	136757	136952	2	2	0	0	2	29
1	136757	137147	2	2	0	0	2	29
1	137099	137196	2	2	0	0	2	31
1	146510	155766	2	2	1	0	2	14
1	155832	164262	2	2	1	2	0	6
1	164506	164770	2	2	0	0	1	13
1	164792	165883	2	2	1	0	5	28
1	165943	168099	2	2	1	0	2	13
1	172689	173752	2	2	1	0	1	20
1	238568	259016	2	2	1	0	1	18
1	317782	322037	1	1	1	0	1	6
1	320939	321031	1	1	1	0	7	36
1	322229	324287	1	1	1	1	7	36
1	324346	324438	1	1	1	0	11	17
1	324346	334128	1	1	1	1	0	6
1	326939	327035	1	1	0	0	2	31
1	667588	668686	2	2	0	0	1	26
1	667588	672092	2	2	0	0	1	26
1	667588	675508	2	2	0	0	1	26
1	668745	672150	2	2	0	0	2	36
1	668745	674213	2	2	0	0	1	36
1	670994	672092	2	2	0	0	1	26
1	670994	675508	2	2	0	0	1	26
1	672151	674209	2	2	0	0	1	34
1	672151	674213	2	2	0	1	1	37
1	674405	675508	2	2	0	0	1	26
1	694504	700102	2	2	1	0	7	22
1	700346	700606	2	2	0	0	1	13
1	700628	701708	2	2	1	0	5	28
1	701768	703927	2	2	1	0	2	13
1	705093	708355	2	2	1	0	3	23
1	708488	709550	2	2	1	0	2	25
1	709661	713663	2	2	1	5	12	32
1	709661	713938	2	2	0	2	0	20
1	709661	741178	2	2	0	0	1	31
1	744004	745446	2	2	1	0	2	29
1	763156	764382	1	1	1	3	0	13
1	764485	783033	1	1	1	1	0	11
1	787491	788050	1	1	1	0	1	17
1	788147	788770	1	1	1	0	3	30
1	840342	851129	1	1	0	3	0	22
1	841368	843480	1	1	0	3	0	25
1	848116	879109	2	2	0	0	1	13
1	851330	853261	1	1	0	2	0	36
1	857890	858051	2	4	0	1	0	28
1	860329	861301	1	1	1	1	0	24
1	861394	865534	1	1	1	3	0	35
1	865717	866418	1	1	1	6	0	38
1	866470	871151	1	1	1	6	0	25
1	871277	874419	1	1	1	1	0	38
1	874793	876523	1	1	1	0	1	10
1	874841	876523	1	1	1	0	1	10
1	874841	877515	1	1	0	1	0	35
1	876687	877515	1	1	1	2	0	16
1	877632	877789	1	1	1	1	0	14
1	877869	877938	1	1	1	2	0	33
1	878758	879077	1	1	1	2	0	24
1	879189	879287	1	1	1	2	0	35
1	880181	880421	2	2	1	1	0	16
1	880181	880436	2	2	1	19	1	26
1	880527	880897	2	2	1	13	0	23
1	881034	881552	2	2	1	21	0	35
1	881667	881781	2	2	1	4	0	32
1	881926	883510	2	2	1	8	0	36
1	881926	883869	2	2	0	1	0	24
1	883613	883869	2	2	1	7	0	37
1	883984	886506	2	2	1	4	0	37
1	886619	887379	2	2	1	6	0	18
1	887520	887791	2	2	1	2	0	36
1	887981	888554	2	2	1	6	0	37
1	888669	889161	2	2	1	5	0	37
1	889273	889383	2	2	1	5	0	24
1	889463	891302	2	2	1	5	0	28
1	891394	891474	2	2	1	5	0	36
1	891596	892273	2	2	1	13	0	35
1	892406	892478	2	2	1	15	0	37
1	892654	894308	2	2	1	12	0	34
1	894462	894594	2	2	1	5	0	32
1	897852	898083	1	1	1	1	0	31
1	899389	899486	1	1	1	5	0	26
1	899911	900342	1	1	1	3	0	28
1	931934	931999	2	2	0	0	1	27
1	931934	932065	2	2	0	0	1	32
1	931934	932130	2	2	0	0	1	27
1	931934	932196	2	2	0	0	1	32
1	934813	934905	2	2	1	31	0	37
1	934813	934912	2	2	0	1	0	20
1	934994	935071	2	2	1	39	0	38
1	934994	935245	2	2	1	8	0	37
1	935168	935245	2	2	1	17	0	31
1	936644	937586	1	1	0	2	0	37
1	936662	937586	1	1	0	4	0	28
1	943660	949363	1	1	0	3	0	33
1	955754	957580	1	1	1	1	0	27
1	957843	970656	1	1	1	6	0	22
1	970084	970656	1	1	1	1	0	10
1	970705	976044	1	1	1	4	0	11
1	976261	976552	1	1	1	4	0	28
1	977543	978618	1	1	1	1	0	7
1	978838	978917	1	1	1	1	0	25
1	979113	979202	1	1	1	8	0	17
1	979404	979488	1	1	1	9	0	35
1	979638	979713	1	1	1	3	0	32
1	979820	980540	1	1	1	8	0	33
1	980658	980738	1	1	1	10	0	21
1	980904	981112	1	1	1	6	0	23
1	981469	981539	1	1	1	5	0	15
1	981646	981776	1	1	1	34	0	37
1	982338	982706	1	1	1	2	0	9
1	982835	982952	1	1	1	8	0	29
1	983068	983155	1	1	1	1	0	20
1	983276	983391	1	1	1	4	0	6
1	983746	984246	1	1	1	3	0	31
1	984832	984945	1	1	1	3	0	21
1	985176	985282	1	1	1	17	0	38
1	985972	986105	1	1	1	5	0	17
1	985972	986111	1	1	0	1	0	17
1	986218	986632	1	1	1	4	0	16
1	986750	986832	1	1	1	2	0	19
1	986750	987107	1	1	0	1	0	36
1	987026	987107	1	1	1	2	0	21
1	987196	989132	1	1	1	3	0	36
1	989358	989827	1	1	1	4	0	32
1	989932	990203	1	1	1	3	0	29
1	999970	1001209	1	1	1	1	0	26
1	999970	1001328	1	1	1	3	0	12
1	1018368	1019732	2	2	1	4	0	12
1	1019764	1019860	2	2	1	5	0	26
1	1019887	1021257	2	2	1	6	0	27
1	1021393	1022518	2	2	1	6	0	20
1	1021393	1025732	2	2	0	4	0	34
1	1022585	1022881	2	2	1	2	0	34
1	1025809	1026851	2	2	1	3	0	36
1	1153069	1153837	2	2	1	11	0	33
1	1154014	1154148	2	2	1	1	0	27
1	1158738	1159211	2	2	1	15	0	33
1	1159349	1163847	2	2	1	6	0	33
1	1164327	1167271	2	2	1	4	0	37
1	1178027	1178214	2	2	1	3	0	21
1	1179656	1179760	2	2	1	1	0	33
1	1190868	1191424	2	2	1	18	0	35
1	1190868	1192371	2	2	0	1	0	16
1	1191506	1192371	2	2	1	2	0	14
1	1192511	1192587	2	2	1	4	0	12
1	1192691	1198725	2	2	1	4	0	9
1	1198767	1203241	2	2	1	11	0	32
1	1198767	1209045	2	2	1	2	0	26
1	1203373	1209045	2	2	1	13	0	38
1	1214529	1214710	1	1	0	0	4	14
1	1214564	1214710	1	1	0	0	4	14
1	1214611	1214710	1	1	0	2	4	23
1	1222680	1222887	1	1	1	3	0	33
1	1229089	1229202	2	2	1	3	0	37
1	1229314	1229469	2	2	1	4	0	32
1	1229580	1229781	2	2	1	2	0	11
1	1230009	1230097	2	2	1	3	0	35
1	1230197	1230826	2	2	1	4	0	21
1	1230935	1231115	2	2	1	3	0	36
1	1231319	1231394	2	2	1	2	0	37
1	1231319	1231590	2	2	0	1	0	16
1	1231490	1231590	2	2	1	5	0	29
1	1231661	1231804	2	2	1	2	0	33
1	1232014	1233201	2	2	1	3	0	32
1	1233494	1233749	2	2	1	2	0	18
1	1233802	1233946	2	2	1	2	0	6
1	1234060	1234724	2	2	1	4	0	12
1	1234737	1235210	2	2	1	3	0	12
1	1235449	1235537	2	2	1	2	0	5
1	1235583	1235888	2	2	1	2	0	18
1	1236073	1237367	2	2	1	8	0	25
1	1237427	1238301	2	2	1	8	0	37
1	1238356	1238541	2	2	1	2	0	34
1	1239524	1243148	2	2	1	4	0	32
1	1244080	1244465	1	1	0	2	0	19
1	1244101	1244294	1	1	1	3	0	21
1	1244101	1244465	1	1	1	2	0	32
1	1244353	1244465	1	1	1	2	0	35
1	1244654	1244833	1	1	1	20	0	38
1	1244984	1245060	1	1	1	36	0	34
1	1244984	1246013	1	1	0	1	0	16
1	1245232	1246013	1	1	1	5	0	15
1	1246069	1246288	1	1	1	7	0	22
1	1246452	1246709	1	1	1	38	0	38
1	1247305	1247397	2	2	1	6	0	27
1	1247882	1247972	2	2	1	5	0	24
1	1248081	1248166	2	2	1	2	0	23
1	1248330	1248414	2	2	1	9	0	35
1	1248505	1248888	2	2	1	1	0	36
1	1248973	1249111	2	2	1	4	0	25
1	1249302	1249680	2	2	1	6	0	19
1	1250343	1250783	2	2	1	15	0	30
1	1250343	1256375	2	2	1	1	0	16
1	1250999	1254675	2	2	1	2	0	18
1	1254814	1255835	2	2	1	2	0	11
1	1254905	1255835	2	2	1	10	0	16
1	1255910	1256375	2	2	1	18	0	36
1	1256474	1259960	2	2	1	1	0	26
1	1260483	1262215	1	1	1	9	0	36
1	1260483	1262620	1	1	1	2	0	37
1	1262413	1262620	1	1	1	1	0	19
1	1271896	1273356	2	2	1	20	0	20
1	1273564	1273648	2	2	1	14	0	26
1	1273817	1273901	2	2	1	11	0	38
1	1274034	1274666	2	2	1	1	0	38
1	1274034	1274741	2	2	1	6	0	32
1	1274820	1274961	2	2	1	7	0	29
1	1275030	1275115	2	2	1	3	0	18
1	1275030	1275417	2	2	0	1	0	33
1	1275193	1275417	2	2	1	4	0	33
1	1275558	1275626	2	2	1	10	0	31
1	1275697	1275789	2	2	1	25	0	35
1	1275884	1277046	2	2	1	2	0	24
1	1277186	1277432	2	2	1	16	0	37
1	1277537	1277742	2	2	1	15	0	36
1	1277865	1278068	2	2	1	6	0	35
1	1278139	1284275	2	2	1	4	0	34
1	1289309	1289409	2	2	1	2	0	31
1	1289890	1290061	2	2	1	1	0	30
1	1290726	1290829	2	2	1	3	0	21
1	1291133	1292060	2	2	1	1	0	16
1	1309283	1309379	2	2	1	34	0	34
1	1309826	1310084	2	2	1	15	0	38
1	1309826	1310376	2	2	0	2	0	19
1	1310171	1310376	2	2	1	9	0	29
1	1310171	1310533	2	2	1	3	0	15
1	1322963	1323156	2	2	1	1	0	16
1	1323250	1323333	2	2	1	2	0	27
1	1323446	1323871	2	2	1	3	0	18
1	1323446	1325609	2	2	1	7	0	34
1	1323891	1324005	2	2	1	1	0	19
1	1325752	1325838	2	2	1	13	0	36
1	1325944	1326145	2	2	1	9	0	37
1	1326956	1328058	2	2	1	2	0	33
1	1328184	1328775	2	2	1	3	0	20
1	1328841	1330773	2	2	1	3	0	37
1	1330895	1333612	2	2	1	11	0	30
1	1333687	1333976	2	2	0	2	0	30
1	1333723	1333976	2	2	1	27	0	34
1	1334052	1334168	2	2	0	1	0	12
1	1335070	1335537	1	1	1	1	0	18
1	1337637	1341188	2	2	1	30	0	37
1	1341267	1341605	2	2	1	1	0	21
1	1341267	1342288	2	2	1	7	0	37
1	1342400	1342510	2	2	1	11	0	33
1	1372865	1374460	1	1	1	5	0	9
1	1390900	1391170	1	1	1	0	2	34
1	1391297	1391604	1	1	1	0	3	35
1	1391730	1392508	1	1	1	0	2	27
1	1407470	1412653	1	1	1	1	0	16
1	1407687	1412653	1	1	0	1	0	35
1	1412731	1414023	1	1	1	0	10	38
1	1412731	1451391	1	1	0	0	1	34
1	1414126	1414428	1	1	1	0	6	31
1	1414489	1416246	1	1	1	0	17	36
1	1416317	1417517	1	1	1	1	10	17
1	1417684	1417924	1	1	1	4	0	23
1	1420552	1421161	1	1	1	1	0	15
1	1421219	1421489	1	1	1	3	2	34
1	1421616	1421923	1	1	1	3	3	35
1	1422049	1423242	1	1	1	2	0	9
1	1422049	1424583	1	1	1	2	0	15
1	1423295	1424583	1	1	1	7	0	26
1	1424655	1425636	1	1	1	1	0	23
1	1425805	1425942	1	1	1	2	0	16
1	1426052	1430864	1	1	1	2	1	15
1	1439042	1451391	1	1	0	0	1	34
1	1447854	1451391	1	1	1	1	0	30
1	1451469	1452690	1	1	1	0	10	38
1	1452793	1453095	1	1	1	0	6	31
1	1453156	1454300	1	1	1	0	17	36
1	1454371	1455520	1	1	1	0	10	17
1	1455687	1455927	1	1	1	1	0	24
1	1458280	1458890	1	1	1	4	0	31
1	1458948	1459218	1	1	1	15	0	35
1	1459345	1459652	1	1	1	0	3	35
1	1459778	1460619	1	1	1	6	2	27
1	1460672	1461840	1	1	1	18	0	36
1	1461912	1463074	1	1	1	3	0	29
1	1463243	1464602	1	1	1	4	0	33
1	1464712	1469305	1	1	1	7	1	36
1	1477548	1479248	2	2	1	41	0	37
1	1479368	1480242	2	2	1	29	0	34
1	1480383	1500152	2	2	1	29	0	25
1	1500297	1509857	2	2	1	6	1	35
1	1551014	1551887	1	1	1	1	0	30
1	1551481	1551887	1	1	1	1	0	30
1	1551995	1552457	1	1	1	1	0	18
1	1551995	1558768	1	1	1	2	1	26
1	1551995	1558810	1	1	1	3	1	34
1	1559080	1559153	1	1	1	5	0	31
1	1559326	1560174	1	1	1	3	0	28
1	1560282	1560370	1	1	1	8	0	29
1	1560566	1560665	1	1	1	6	0	21
1	1560809	1560925	1	1	1	2	0	16
1	1560809	1562216	1	1	0	1	0	31
1	1561034	1562216	1	1	1	1	0	32
1	1562135	1562216	1	1	1	7	0	31
1	1562380	1562453	1	1	1	6	0	26
1	1562588	1562675	1	3	1	3	0	6
1	1563210	1563398	1	1	1	2	0	22
1	1563780	1563868	1	1	1	5	0	21
1	1564692	1564764	1	1	1	8	0	31
1	1564947	1565018	1	1	1	2	0	13
1	1568500	1568566	1	1	1	0	3	28
1	1569479	1569580	1	1	1	0	1	31
1	1569708	1569826	1	1	1	0	2	24
1	1571219	1571298	2	2	1	0	24	38
1	1571489	1571694	2	2	1	0	13	37
1	1571844	1572043	2	2	1	7	0	35
1	1572367	1572442	2	2	1	4	0	36
1	1572560	1635778	2	2	0	0	2	31
1	1572565	1572769	2	2	1	4	1	37
1	1572876	1573123	2	2	1	9	0	27
1	1573246	1573861	2	2	1	0	20	38
1	1573953	1575637	2	2	1	0	7	28
1	1575814	1576408	2	2	1	0	30	35
1	1576475	1577022	2	2	1	0	4	33
1	1577182	1577266	2	2	1	0	8	32
1	1577363	1577746	2	2	1	0	25	30
1	1577870	1580486	2	2	1	0	17	32
1	1586939	1588705	2	2	1	0	1	7
1	1586939	1588824	2	2	1	0	23	35
1	1588949	1590374	2	2	1	3	0	15
1	1590914	1593791	1	1	1	4	0	15
1	1597459	1599765	2	2	1	3	0	34
1	1599912	1601102	2	2	1	1	0	27
1	1601591	1602947	2	2	1	3	0	38
1	1603069	1606901	2	2	1	3	0	18
1	1607030	1607502	2	2	1	0	3	36
1	1607639	1607816	2	2	1	0	1	36
1	1608286	1622414	2	2	1	1	0	13
1	1624062	1628730	1	1	0	0	1	30
1	1631719	1631785	1	1	1	0	3	28
1	1632698	1632799	1	1	1	0	1	31
1	1632927	1633046	1	1	1	0	2	24
1	1634439	1634518	2	2	1	0	24	38
1	1634709	1634914	2	2	1	0	13	37
1	1635064	1635262	2	2	1	1	0	13
1	1635435	1635661	2	2	1	2	0	33
1	1635784	1635988	2	2	1	0	1	5
1	1636095	1636342	2	2	1	2	0	25
1	1636465	1637080	2	2	1	0	20	38
1	1637172	1638847	2	2	1	0	7	28
1	1637172	1638963	2	2	1	5	0	31
1	1639024	1639618	2	2	1	1	30	35
1	1639685	1640232	2	2	1	0	4	33
1	1640392	1640476	2	2	1	0	8	32
1	1640573	1640917	2	2	1	2	0	29
1	1640573	1640956	2	2	1	0	25	30
1	1641080	1643702	2	2	1	0	17	32
1	1641080	1647784	2	2	1	4	0	27
1	1643840	1647784	2	2	1	27	0	36
1	1647918	1650766	2	2	1	37	0	32
1	1647918	1650796	2	2	1	8	0	28
1	1649692	1649907	1	1	0	0	1	22
1	1649692	1649958	1	1	0	0	1	22
1	1649692	1650544	1	1	0	0	3	20
1	1650895	1653034	2	2	1	53	0	38
1	1653151	1654026	2	2	1	1	1	10
1	1653151	1654146	2	2	1	0	23	35
1	1654074	1654146	2	2	1	1	0	19
1	1666275	1669759	2	2	1	1	0	3
1	1669888	1670360	2	2	1	0	3	36
1	1670497	1670674	2	2	1	0	1	36
1	1677337	1681353	1	1	0	0	1	30
1	1684500	1685005	2	2	1	5	0	27
1	1685089	1685489	2	2	1	6	0	19
1	1685648	1685722	2	2	1	6	0	35
1	1685823	1685982	2	2	1	5	0	20
1	1686138	1686812	2	2	1	1	0	16
1	1686916	1687696	2	2	1	3	0	25
1	1687783	1687941	2	2	1	7	0	31
1	1688048	1688619	2	4	1	4	0	36
1	1688750	1693390	2	2	1	5	0	29
1	1693475	1696666	2	2	1	12	0	37
1	1693475	1710184	2	2	0	2	0	29
1	1696886	1709727	2	2	1	4	0	28
1	1704266	1783269	1	1	0	0	2	12
1	1718493	1718760	2	2	1	24	0	33
1	1718493	1718764	2	2	0	1	0	18
1	1718877	1720491	2	2	1	9	1	38
1	1720709	1721833	2	2	1	2	0	37
1	1722036	1724683	2	2	1	47	0	38
1	1724751	1735857	2	2	1	3	0	15
1	1736021	1737913	2	2	1	8	0	35
1	1737978	1747194	2	2	1	55	0	37
1	1747302	1749275	2	2	1	28	0	35
1	1749315	1756835	2	2	1	24	0	28
1	1756939	1770628	2	2	1	3	0	22
1	1770678	1822258	2	2	1	2	0	26
1	1849602	1849691	2	2	1	3	0	3
1	1850374	1850483	2	2	1	2	0	10
1	1850528	1850620	2	2	1	2	0	22
1	1950931	1956380	1	1	1	4	0	28
1	1956841	1956956	1	1	1	1	0	12
1	1957178	1959015	1	1	1	5	0	30
1	1987002	1987948	1	1	0	1	0	13
1	1988013	1990979	1	1	1	8	0	11
1	1991031	2066700	1	1	1	6	0	22
1	2038153	2038210	2	2	0	1	0	26
1	2066787	2075648	1	1	1	1	0	16
1	2075781	2077465	1	1	1	9	0	37
1	2077548	2080310	1	1	1	1	0	23
1	2078587	2079069	2	2	0	0	1	31
1	2078587	2079232	2	2	0	0	1	31
1	2078587	2079531	2	2	0	0	1	31
