1	14830	14969	2	2	1	0	9	32
1	15039	15795	2	2	1	0	2	15
1	16766	16853	2	2	1	0	2	34
1	16766	16857	2	2	1	0	125	38
1	16766	16954	2	2	0	0	1	33
1	17056	17232	2	2	1	0	16	35
1	17056	17605	2	2	0	0	5	35
1	17369	17605	2	2	1	0	2	10
1	17369	17914	2	2	0	0	1	23
1	17743	17914	2	2	1	0	28	33
1	18062	18267	2	2	1	0	7	27
1	18062	24737	2	2	1	0	7	37
1	18367	24737	2	2	1	0	6	30
1	18380	24737	2	2	1	0	6	34
1	24892	29320	2	2	1	0	3	26
1	91630	92090	2	2	1	0	1	31
1	92241	112699	2	2	1	0	2	17
1	136464	136756	2	2	0	0	2	13
1	136464	136805	2	2	0	0	2	13
1	137099	137147	2	2	0	0	2	35
1	137099	137196	2	2	0	0	2	31
1	137148	137244	2	2	0	0	1	33
1	139848	140074	2	2	1	0	1	36
1	143012	143577	2	2	0	0	1	29
1	144487	146255	2	2	0	0	1	32
1	146510	155766	2	2	1	0	2	30
1	153544	155766	2	2	0	0	2	17
1	164792	165883	2	2	1	0	4	28
1	165943	168099	2	2	1	0	1	26
1	168166	168609	2	2	1	2	0	6
1	168166	169048	2	2	1	0	1	26
1	237956	238417	2	2	1	0	1	31
1	238568	259016	2	2	1	0	2	17
1	317782	322037	1	1	1	0	1	15
1	320939	321031	1	1	1	0	12	31
1	322229	324287	1	1	1	0	6	36
1	322233	324287	1	1	0	0	1	36
1	324346	324438	1	1	1	0	5	32
1	326939	327035	1	1	0	0	2	31
1	326988	327035	1	1	0	0	1	26
1	665336	667396	2	2	0	1	0	37
1	668745	670798	2	2	0	0	1	36
1	668745	672150	2	2	0	0	1	33
1	672000	672092	2	2	0	0	2	20
1	672000	675508	2	2	0	0	2	20
1	672151	674213	2	2	0	6	0	36
1	678731	679296	2	2	0	0	1	29
1	680206	681944	2	2	0	0	1	32
1	689233	691456	2	2	0	0	2	17
1	694504	700102	2	2	1	0	5	34
1	700628	701708	2	2	1	0	4	28
1	701768	703927	2	2	1	0	1	26
1	703994	704876	2	2	1	0	1	26
